Title/Synonyms	IUPAC	InChI	Isomeric_SMILES	Canonical_SMILES	PUBCHEM_CID	Status	Source
5-Acetyl-1,3,6,8-tetrahydroxyanthraquinone/37850-99-0	1-acetyl-2,4,5,7-tetrahydroxyanthracene-9,10-dione	InChI=1S/C16H10O7/c1-5(17)11-9(20)4-10(21)13-14(11)15(22)7-2-6(18)3-8(19)12(7)16(13)23/h2-4,18-21H,1H3	CC(=O)C1=C(C=C(C2=C1C(=O)C3=C(C2=O)C(=CC(=C3)O)O)O)O	Oc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1C(=O)C)O	162276	0	PMID: 19702240
Galangin/Galangin	3,5,7-trihydroxy-2-phenylchromen-4-one	InChI=1S/C15H10O5/c16-9-6-10(17)12-11(7-9)20-15(14(19)13(12)18)8-4-2-1-3-5-8/h1-7,16-17,19H	C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccccc1	5281616	0	PMID: 19702240
7,8-Dihydroquinolin-8-ol/7,8-dihydroquinolin-8-ol	7,8-dihydroquinolin-8-ol	InChI=1S/C9H9NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-4,6,8,11H,5H2	C1C=CC2=C(C1O)N=CC=C2	OC1CC=Cc2c1nccc2	154540	0	PMID: 19702240
2,3-Dihydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylic acid/Catsanogenin	2,3-dihydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylic acid	InChI=1S/C30H46O6/c1-25(2)11-13-30(24(35)36)14-12-27(4)17(18(30)15-25)7-8-20-26(3)16-19(31)22(32)29(6,23(33)34)21(26)9-10-28(20,27)5/h7,18-22,31-32H,8-16H2,1-6H3,(H,33,34)(H,35,36)	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1)C)C(=O)O)C	OC1CC2(C)C(C(C1O)(C)C(=O)O)CCC1(C2CC=C2C1(C)CCC1(C2CC(C)(C)CC1)C(=O)O)C	436072	0	PMID: 19702240
Borneol/Borneol	1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol	InChI=1S/C10H18O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8,11H,4-6H2,1-3H3	CC1(C2CCC1(C(C2)O)C)C	OC1CC2C(C1(C)CC2)(C)C	64685	0	PMID: 19702240
(6aS,11bS)-6,6a,7,11b-Tetrahydroindeno[2,1-c]chromene-3,4,6a,9,10-pentaol/(6aS,11bS)-6,6a,7,11b-Tetrahydroindeno[2,1-c]chromene-3,4,6a,9,10-pentaol	(6aS,11bS)-7,11b-dihydro-6H-indeno[2,1-c]chromene-3,4,6a,9,10-pentol	InChI=1S/C16H14O6/c17-10-2-1-8-13-9-4-12(19)11(18)3-7(9)5-16(13,21)6-22-15(8)14(10)20/h1-4,13,17-21H,5-6H2/t13-,16-/m1/s1	C1C2=CC(=C(C=C2[C@@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O	Oc1cc2C[C@@]3([C@@H](c2cc1O)c1ccc(c(c1OC3)O)O)O	736141	0	PMID: 19702240
2-Hydroxy-3-methylcholanthrene/2-Hydroxy-3-methylcholanthrene	3-methyl-1,2-dihydrobenzo[j]aceanthrylen-2-ol	InChI=1S/C21H16O/c1-12-6-7-14-10-17-15-5-3-2-4-13(15)8-9-16(17)18-11-19(22)20(12)21(14)18/h2-10,19,22H,11H2,1H3	CC1=C2C(CC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1)O	OC1Cc2c3c1c(C)ccc3cc1c2ccc2c1cccc2	18710	0	PMID: 19702240
3-Hydroxynaphthalene-2,7-disulphonic acid/148-75-4	3-hydroxynaphthalene-2,7-disulfonic acid	InChI=1S/C10H8O7S2/c11-9-4-6-1-2-8(18(12,13)14)3-7(6)5-10(9)19(15,16)17/h1-5,11H,(H,12,13,14)(H,15,16,17)	C1=CC(=CC2=CC(=C(C=C21)O)S(=O)(=O)O)S(=O)(=O)O	Oc1cc2ccc(cc2cc1S(=O)(=O)O)S(=O)(=O)O	8674	0	PMID: 19702240
Indeno[1,2,3-cd]pyrene-2-ol/Indeno[1,2,3-cd]pyrene-2-ol	hexacyclo[16.3.1.02,7.08,21.011,20.014,19]docosa-1(22),2,4,6,8(21),9,11(20),12,14,16,18-undecaen-13-ol	InChI=1S/C22H12O/c23-19-11-13-8-9-16-14-5-1-2-6-15(14)18-10-12-4-3-7-17(19)20(12)21(13)22(16)18/h1-11,23H	C1=CC=C2C(=C1)C3=C4C2=CC5=C6C4=C(C=C3)C=C(C6=CC=C5)O	Oc1cc2ccc3-c4c(-c5c3c2c2c1cccc2c5)cccc4	13614866	0	PMID: 19702240
5-Hydroxychrysene/5-Hydroxychrysene	chrysen-5-ol	InChI=1S/C18H12O/c19-17-11-13-6-2-3-7-14(13)16-10-9-12-5-1-4-8-15(12)18(16)17/h1-11,19H	C1=CC=C2C(=C1)C=CC3=C2C(=CC4=CC=CC=C34)O	Oc1cc2ccccc2c2c1c1ccccc1cc2	55279	0	PMID: 19702240
De-O-methyldihydrosterigmatocystin/De-O-methyldihydrosterigmatocystin	11,15-dihydroxy-6,8,20-trioxapentacyclo[10.8.0.02,9.03,7.014,19]icosa-1(12),2(9),10,14,16,18-hexaen-13-one	InChI=1S/C17H12O6/c18-8-2-1-3-10-13(8)15(20)14-9(19)6-11-12(16(14)22-10)7-4-5-21-17(7)23-11/h1-3,6-7,17-19H,4-5H2	C1COC2C1C3=C(O2)C=C(C4=C3OC5=CC=CC(=C5C4=O)O)O	Oc1cc2OC3C(c2c2c1c(=O)c1c(o2)cccc1O)CCO3	5486528	0	PMID: 19702240
Benzenesulfonic acid, 4-[(4-hydroxy-1-naphthalenyl)azo]-/574-69-6	4-[(4-hydroxynaphthalen-1-yl)diazenyl]benzenesulfonic acid	InChI=1S/C16H12N2O4S/c19-16-10-9-15(13-3-1-2-4-14(13)16)18-17-11-5-7-12(8-6-11)23(20,21)22/h1-10,19H,(H,20,21,22)	C1=CC=C2C(=C1)C(=CC=C2O)N=NC3=CC=C(C=C3)S(=O)(=O)O	Oc1ccc(c2c1cccc2)N=Nc1ccc(cc1)S(=O)(=O)O	10656	0	PMID: 19702240
4-Hydroxychalcone/4-Hydroxychalcone	(E)-3-(4-hydroxyphenyl)-1-phenylprop-2-en-1-one	InChI=1S/C15H12O2/c16-14-9-6-12(7-10-14)8-11-15(17)13-4-2-1-3-5-13/h1-11,16H/b11-8+	C1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)O	Oc1ccc(cc1)/C=C/C(=O)c1ccccc1	5282361	0	PMID: 19702240
4'-Hydroxychalcone/4'-Hydroxychalcone	(E)-1-(4-hydroxyphenyl)-3-phenylprop-2-en-1-one	InChI=1S/C15H12O2/c16-14-9-7-13(8-10-14)15(17)11-6-12-4-2-1-3-5-12/h1-11,16H/b11-6+	C1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O	Oc1ccc(cc1)C(=O)/C=C/c1ccccc1	5282362	0	PMID: 19702240
4-(2-Naphthylamino)phenol/93-45-8	4-(naphthalen-2-ylamino)phenol	InChI=1S/C16H13NO/c18-16-9-7-14(8-10-16)17-15-6-5-12-3-1-2-4-13(12)11-15/h1-11,17-18H	C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)O	Oc1ccc(cc1)Nc1ccc2c(c1)cccc2	7141	0	PMID: 19702240
2-Amino-4-(methylsulfonyl)phenol/98-30-6	2-amino-4-methylsulfonylphenol	InChI=1S/C7H9NO3S/c1-12(10,11)5-2-3-7(9)6(8)4-5/h2-4,9H,8H2,1H3	CS(=O)(=O)C1=CC(=C(C=C1)O)N	Oc1ccc(cc1N)S(=O)(=O)C	7382	0	PMID: 19702240
Maleic hydrazide/MALEIC HYDRAZIDE	1,2-dihydropyridazine-3,6-dione	InChI=1S/C4H4N2O2/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)	C1=CC(=O)NNC1=O	O=c1ccc(=O)[nH][nH]1	21954	0	PMID: 19702240
Solanid-5-en-3-ol/Isosolanidine	10,14,16,20-tetramethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-ol	InChI=1S/C27H43NO/c1-16-5-8-23-17(2)25-24(28(23)15-16)14-22-20-7-6-18-13-19(29)9-11-26(18,3)21(20)10-12-27(22,25)4/h6,16-17,19-25,29H,5,7-15H2,1-4H3	CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C	OC1CCC2(C(=CCC3C2CCC2(C3CC3C2C(C)C2N3CC(CC2)C)C)C1)C	522740	0	PMID: 19702240
3-Hydroxyandrost-5-en-17-one/3-Hydroxyandrost-5-en-17-one	3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one	InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-16,20H,4-11H2,1-2H3	CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C	OC1CCC2(C(=CCC3C2CCC2(C3CCC2=O)C)C1)C	76	0	PMID: 19702240
3-alpha-Hydroxy-7-oxo-5-beta-cholan-24-oic acid/3-alpha-Hydroxy-7-oxo-5-beta-cholan-24-oic acid	4-(3-hydroxy-10,13-dimethyl-7-oxo-1,2,3,4,5,6,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid	InChI=1S/C24H38O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-19,22,25H,4-13H2,1-3H3,(H,27,28)	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C	OC1CCC2(C(C1)CC(=O)C1C2CCC2(C1CCC2C(CCC(=O)O)C)C)C	313030	0	PMID: 19702240
3-Hydroxy-12-oxocholan-24-oic acid/3-Hydroxy-12-oxocholan-24-oic acid	4-(3-hydroxy-10,13-dimethyl-12-oxo-1,2,3,4,5,6,7,8,9,11,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid	InChI=1S/C24H38O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-20,25H,4-13H2,1-3H3,(H,27,28)	CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2CCC4C3(CCC(C4)O)C)C	OC1CCC2(C(C1)CCC1C2CC(=O)C2(C1CCC2C(CCC(=O)O)C)C)C	283883	0	PMID: 19702240
8-hydroxy-10a,12a-dimethyl-3,4,4a,4b,5,6,6a,7,8,9,10,10b,11,12-tetradecahydro-1H-naphtho[2,1-f]quinolin-2-one/NSC620481	8-hydroxy-10a,12a-dimethyl-3,4,4a,4b,5,6,6a,7,8,9,10,10b,11,12-tetradecahydro-1H-naphtho[2,1-f]quinolin-2-one	InChI=1S/C19H31NO2/c1-18-9-7-13(21)11-12(18)3-4-14-15(18)8-10-19(2)16(14)5-6-17(22)20-19/h12-16,21H,3-11H2,1-2H3,(H,20,22)	CC12CCC(CC1CCC3C2CCC4(C3CCC(=O)N4)C)O	OC1CCC2(C(C1)CCC1C2CCC2(C1CCC(=O)N2)C)C	494385	0	PMID: 19702240
2,6-Dihydroxyanthraquinone/2,6-Dihydroxyanthraquinone	2,6-dihydroxyanthracene-9,10-dione	InChI=1S/C14H8O4/c15-7-1-3-9-11(5-7)14(18)10-4-2-8(16)6-12(10)13(9)17/h1-6,15-16H	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3)O	Oc1ccc2c(c1)C(=O)c1c(C2=O)cc(cc1)O	6776	0	PMID: 19702240
2-Naphthol-6,8-disulfonic acid/118-32-1	7-hydroxynaphthalene-1,3-disulfonic acid	InChI=1S/C10H8O7S2/c11-7-2-1-6-3-8(18(12,13)14)5-10(9(6)4-7)19(15,16)17/h1-5,11H,(H,12,13,14)(H,15,16,17)	C1=CC(=CC2=C(C=C(C=C21)S(=O)(=O)O)S(=O)(=O)O)O	Oc1ccc2c(c1)c(cc(c2)S(=O)(=O)O)S(=O)(=O)O	67041	0	PMID: 19702240
	(8R,9R,13S,14R,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15+,16+,17-,18-/m0/s1	C[C@]12CC[C@@H]3[C@H]([C@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O	Oc1ccc2c(c1)CC[C@@H]1[C@H]2CC[C@]2([C@@H]1CC[C@@H]2O)C	126969992	0	PMID: 19702240
5-Hydroxyindole/5-Hydroxyindole	1H-indol-5-ol	InChI=1S/C8H7NO/c10-7-1-2-8-6(5-7)3-4-9-8/h1-5,9-10H	C1=CC2=C(C=CN2)C=C1O	Oc1ccc2c(c1)cc[nH]2	16054	0	PMID: 19702240
13-Methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,16,17-triol/13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,16,17-triol	13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,16,17-triol	InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3	CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O	Oc1ccc2c(c1)CCC1C2CCC2(C1CC(C2O)O)C	3269	0	PMID: 19702240
2-Hydroxynaphthalene-5-sulfonic acid/20386-27-0	6-hydroxynaphthalene-1-sulfonic acid	InChI=1S/C10H8O4S/c11-8-4-5-9-7(6-8)2-1-3-10(9)15(12,13)14/h1-6,11H,(H,12,13,14)	C1=CC2=C(C=CC(=C2)O)C(=C1)S(=O)(=O)O	Oc1ccc2c(c1)cccc2S(=O)(=O)O	1822417	0	PMID: 19702240
5-Hydroxy-1-methyl-2-aminobenzimidazole/5-Hydroxy-1-methyl-2-aminobenzimidazole	2-amino-1-methylbenzimidazol-5-ol	InChI=1S/C8H9N3O/c1-11-7-3-2-5(12)4-6(7)10-8(11)9/h2-4,12H,1H3,(H2,9,10)	CN1C2=C(C=C(C=C2)O)N=C1N	Oc1ccc2c(c1)nc(n2C)N	150768	0	PMID: 19702240
5-(2-Hydroxy-1-naphthylazo)-2-methylbenzenesulfonic acid/SCHEMBL10724086	5-[(2-hydroxynaphthalen-1-yl)diazenyl]-2-methylbenzenesulfonic acid	InChI=1S/C17H14N2O4S/c1-11-6-8-13(10-16(11)24(21,22)23)18-19-17-14-5-3-2-4-12(14)7-9-15(17)20/h2-10,20H,1H3,(H,21,22,23)	CC1=C(C=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)O)S(=O)(=O)O	Oc1ccc2c(c1N=Nc1ccc(c(c1)S(=O)(=O)O)C)cccc2	136010809	0	PMID: 19702240
4,4'-Bis(2-hydroxy-1-naphthylazo)biphenyl-2,2'-disulfonic acid/C.I. Acid Red 97 parent	5-[(2-hydroxynaphthalen-1-yl)diazenyl]-2-[4-[(2-hydroxynaphthalen-1-yl)diazenyl]-2-sulfophenyl]benzenesulfonic acid	InChI=1S/C32H22N4O8S2/c37-27-15-9-19-5-1-3-7-23(19)31(27)35-33-21-11-13-25(29(17-21)45(39,40)41)26-14-12-22(18-30(26)46(42,43)44)34-36-32-24-8-4-2-6-20(24)10-16-28(32)38/h1-18,37-38H,(H,39,40,41)(H,42,43,44)	C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC(=C(C=C3)C4=C(C=C(C=C4)N=NC5=C(C=CC6=CC=CC=C65)O)S(=O)(=O)O)S(=O)(=O)O)O	Oc1ccc2c(c1N=Nc1ccc(c(c1)S(=O)(=O)O)c1ccc(cc1S(=O)(=O)O)N=Nc1c(O)ccc3c1cccc3)cccc2	25027	0	PMID: 19702240
7-Hydroxy-8-[(4-sulphonaphthyl)azo]naphthalene-1,3-disulphonic acid/7244-14-6	7-hydroxy-8-[(4-sulfonaphthalen-1-yl)diazenyl]naphthalene-1,3-disulfonic acid	InChI=1S/C20H14N2O10S3/c23-16-7-5-11-9-12(33(24,25)26)10-18(35(30,31)32)19(11)20(16)22-21-15-6-8-17(34(27,28)29)14-4-2-1-3-13(14)15/h1-10,23H,(H,24,25,26)(H,27,28,29)(H,30,31,32)	C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)O)N=NC3=C(C=CC4=CC(=CC(=C43)S(=O)(=O)O)S(=O)(=O)O)O	Oc1ccc2c(c1N=Nc1ccc(c3c1cccc3)S(=O)(=O)O)c(cc(c2)S(=O)(=O)O)S(=O)(=O)O	17467	0	PMID: 19702240
7-Oxo-8-[2-(4-sulfophenyl)hydrazinylidene]-7,8-dihydronaphthalene-1,3-disulfonic acid/2657-89-8	7-hydroxy-8-[(4-sulfophenyl)diazenyl]naphthalene-1,3-disulfonic acid	InChI=1S/C16H12N2O10S3/c19-13-6-1-9-7-12(30(23,24)25)8-14(31(26,27)28)15(9)16(13)18-17-10-2-4-11(5-3-10)29(20,21)22/h1-8,19H,(H,20,21,22)(H,23,24,25)(H,26,27,28)	C1=CC(=CC=C1N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)O)S(=O)(=O)O)O)S(=O)(=O)O	Oc1ccc2c(c1N=Nc1ccc(cc1)S(=O)(=O)O)c(cc(c2)S(=O)(=O)O)S(=O)(=O)O	17566	0	PMID: 19702240
4-((2-Hydroxy-1-naphthyl)azo)benzenesulphonic acid/573-89-7	4-[(2-hydroxynaphthalen-1-yl)diazenyl]benzenesulfonic acid	InChI=1S/C16H12N2O4S/c19-15-10-5-11-3-1-2-4-14(11)16(15)18-17-12-6-8-13(9-7-12)23(20,21)22/h1-10,19H,(H,20,21,22)	C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)O)O	Oc1ccc2c(c1N=Nc1ccc(cc1)S(=O)(=O)O)cccc2	11315	0	PMID: 19702240
1-Naphthalenesulfonic acid, 2-[(2-hydroxy-1-naphthalenyl)azo]-/Calcium Lithol	2-[(2-hydroxynaphthalen-1-yl)diazenyl]naphthalene-1-sulfonic acid	InChI=1S/C20H14N2O4S/c23-18-12-10-13-5-1-3-7-15(13)19(18)22-21-17-11-9-14-6-2-4-8-16(14)20(17)27(24,25)26/h1-12,23H,(H,24,25,26)	C1=CC=C2C(=C1)C=CC(=C2N=NC3=C(C4=CC=CC=C4C=C3)S(=O)(=O)O)O	Oc1ccc2c(c1N=Nc1ccc3c(c1S(=O)(=O)O)cccc3)cccc2	14200	0	PMID: 19702240
C.I. Acid orange 12/23481-33-6	6-hydroxy-5-phenyldiazenylnaphthalene-2-sulfonic acid	InChI=1S/C16H12N2O4S/c19-15-9-6-11-10-13(23(20,21)22)7-8-14(11)16(15)18-17-12-4-2-1-3-5-12/h1-10,19H,(H,20,21,22)	C1=CC=C(C=C1)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)O)O	Oc1ccc2c(c1N=Nc1ccccc1)ccc(c2)S(=O)(=O)O	16012	0	PMID: 19702240
2-Hydroxyquinoline/2-Hydroxyquinoline	1H-quinolin-2-one	InChI=1S/C9H7NO/c11-9-6-5-7-3-1-2-4-8(7)10-9/h1-6H,(H,10,11)	C1=CC=C2C(=C1)C=CC(=O)N2	O=c1ccc2c([nH]1)cccc2	6038	0	PMID: 19702240
1-Hydroxydibenz(a,c)anthracene/1-Hydroxydibenz(a,c)anthracene	benzo[n]triphenylen-8-ol	InChI=1S/C22H14O/c23-21-11-5-10-18-16-8-3-4-9-17(16)19-12-14-6-1-2-7-15(14)13-20(19)22(18)21/h1-13,23H	C1=CC=C2C=C3C(=CC2=C1)C4=CC=CC=C4C5=C3C(=CC=C5)O	Oc1cccc2c1c1cc3ccccc3cc1c1c2cccc1	154193	0	PMID: 19702240
2-(2-Hydroxyphenyl)benzoxazole/835-64-3	2-(1,3-benzoxazol-2-yl)phenol	InChI=1S/C13H9NO2/c15-11-7-3-1-5-9(11)13-14-10-6-2-4-8-12(10)16-13/h1-8,15H	C1=CC=C(C(=C1)C2=NC3=CC=CC=C3O2)O	Oc1ccccc1c1nc2c(o1)cccc2	13269	0	PMID: 19702240
Echinatine/Echinatine	(7-hydroxy-5,6,7,8-tetrahydro-3H-pyrrolizin-1-yl)methyl 2-hydroxy-2-(1-hydroxyethyl)-3-methylbutanoate	InChI=1S/C15H25NO5/c1-9(2)15(20,10(3)17)14(19)21-8-11-4-6-16-7-5-12(18)13(11)16/h4,9-10,12-13,17-18,20H,5-8H2,1-3H3	CC(C)C(C(C)O)(C(=O)OCC1=CCN2C1C(CC2)O)O	OC1CCN2C1C(=CC2)COC(=O)C(C(O)C)(C(C)C)O	22384	0	PMID: 19702240
Uracil/uracil	1H-pyrimidine-2,4-dione	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	C1=CNC(=O)NC1=O	O=c1cc[nH]c(=O)[nH]1	1174	0	PMID: 19702240
4-Hydroxyquinoline/4-Hydroxyquinoline	1H-quinolin-4-one	InChI=1S/C9H7NO/c11-9-5-6-10-8-4-2-1-3-7(8)9/h1-6H,(H,10,11)	C1=CC=C2C(=C1)C(=O)C=CN2	O=c1cc[nH]c2c1cccc2	69141	0	PMID: 19702240
3-Hydroxyquinoline/3-Hydroxyquinoline	quinolin-3-ol	InChI=1S/C9H7NO/c11-8-5-7-3-1-2-4-9(7)10-6-8/h1-6,11H	C1=CC=C2C(=C1)C=C(C=N2)O	Oc1cnc2c(c1)cccc2	11376	0	PMID: 19702240
N-p-Carboxyphenyl-D-xylosylamine/N-p-Carboxyphenyl-D-xylosylamine	4-[(3,4,5-trihydroxyoxan-2-yl)amino]benzoic acid	InChI=1S/C12H15NO6/c14-8-5-19-11(10(16)9(8)15)13-7-3-1-6(2-4-7)12(17)18/h1-4,8-11,13-16H,5H2,(H,17,18)	C1C(C(C(C(O1)NC2=CC=C(C=C2)C(=O)O)O)O)O	OC1COC(C(C1O)O)Nc1ccc(cc1)C(=O)O	228105	0	PMID: 19702240
A-L-Threo-3-hexulofuranosonicacid, 2-C-(1H-indol-3-ylmethyl)-, G-lactone, (2X)-/Oprea1_158450	3,6,6a-trihydroxy-6-(1H-indol-3-ylmethyl)-3,3a-dihydro-2H-furo[3,2-b]furan-5-one	InChI=1S/C15H15NO6/c17-11-7-21-15(20)12(11)22-13(18)14(15,19)5-8-6-16-10-4-2-1-3-9(8)10/h1-4,6,11-12,16-17,19-20H,5,7H2	C1C(C2C(O1)(C(C(=O)O2)(CC3=CNC4=CC=CC=C43)O)O)O	OC1COC2(C1OC(=O)C2(O)Cc1c[nH]c2c1cccc2)O	358022	0	PMID: 19702240
4,6-Dichloro-1,3,5-triazin-2(1H)-one/15791-08-9	4,6-dichloro-1H-1,3,5-triazin-2-one	InChI=1S/C3HCl2N3O/c4-1-6-2(5)8-3(9)7-1/h(H,6,7,8,9)	C1(=NC(=NC(=O)N1)Cl)Cl	Clc1nc(Cl)[nH]c(=O)n1	135421449	0	PMID: 19702240
2-Benzoxazolinone/2-BENZOXAZOLINONE	3H-1,3-benzoxazol-2-one	InChI=1S/C7H5NO2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)	C1=CC=C2C(=C1)NC(=O)O2	O=c1oc2c([nH]1)cccc2	6043	0	PMID: 19702240
Amrinone/Amrinone	3-amino-5-pyridin-4-yl-1H-pyridin-2-one	InChI=1S/C10H9N3O/c11-9-5-8(6-13-10(9)14)7-1-3-12-4-2-7/h1-6H,11H2,(H,13,14)	C1=CN=CC=C1C2=CNC(=O)C(=C2)N	O=c1[nH]cc(cc1N)c1ccncc1	3698	0	PMID: 19702240
2-Aza-1-hydroxypyrene/2-Aza-1-hydroxypyrene	6-azatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),2,4(16),7,9,11(15),12-heptaen-5-one	InChI=1S/C15H9NO/c17-15-12-7-6-10-3-1-2-9-4-5-11(8-16-15)14(12)13(9)10/h1-8H,(H,16,17)	C1=CC2=C3C(=C1)C=CC4=C3C(=CNC4=O)C=C2	O=c1[nH]cc2c3c1ccc1c3c(cc2)ccc1	57196	0	PMID: 19702240
4-Hydroxyquinazoline/4-Hydroxyquinazoline	3H-quinazolin-4-one	InChI=1S/C8H6N2O/c11-8-6-3-1-2-4-7(6)9-5-10-8/h1-5H,(H,9,10,11)	C1=CC=C2C(=C1)C(=O)NC=N2	O=c1[nH]cnc2c1cccc2	135408753	0	PMID: 19702240
6-Azathymine/6-Azathymine	6-methyl-2H-1,2,4-triazine-3,5-dione	InChI=1S/C4H5N3O2/c1-2-3(8)5-4(9)7-6-2/h1H3,(H2,5,7,8,9)	CC1=NNC(=O)NC1=O	Cc1n[nH]c(=O)[nH]c1=O	70269	0	PMID: 19702240
1(2H)-Phthalazinone/1(2H)-PHTHALAZINONE	2H-phthalazin-1-one	InChI=1S/C8H6N2O/c11-8-7-4-2-1-3-6(7)5-9-10-8/h1-5H,(H,10,11)	C1=CC=C2C(=C1)C=NNC2=O	O=c1[nH]ncc2c1cccc2	8394	0	PMID: 19702240
1,2-Benzisothiazol-3(2H)-one/1,2-Benzisothiazol-3(2H)-one	1,2-benzothiazol-3-one	InChI=1S/C7H5NOS/c9-7-5-3-1-2-4-6(5)10-8-7/h1-4H,(H,8,9)	C1=CC=C2C(=C1)C(=O)NS2	O=c1[nH]sc2c1cccc2	17520	0	PMID: 19702240
Pharmakon1600-01500230/Spectrum_000898	(9R,10S,11S,13S,16R,17R)-9-fluoro-11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one	InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15?,16?,17+,19+,20+,21+,22+/m1/s1	C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C	OCC(=O)[C@@]1(O)[C@H](C)CC2[C@]1(C)C[C@H](O)[C@]1(C2CCC2=CC(=O)C=C[C@]12C)F	5702035	0	PMID: 19702240
N-(4-Chlorophenyl)-N,2-dihydroxyacetamide/N-(4-Chlorophenyl)-N,2-dihydroxyacetamide	N-(4-chlorophenyl)-N,2-dihydroxyacetamide	InChI=1S/C8H8ClNO3/c9-6-1-3-7(4-2-6)10(13)8(12)5-11/h1-4,11,13H,5H2	C1=CC(=CC=C1N(C(=O)CO)O)Cl	OCC(=O)N(c1ccc(cc1)Cl)O	100546	0	PMID: 19702240
