Title/Synonyms	IUPAC	InChI	Isomeric_SMILES	Canonical_SMILES	PUBCHEM_CID	Status	Source
(E)-2-((4-bromobenzylidene)amino)-4,5,6,7-tetrahydrobenzo[b]thiophene-3-carbonitrile/324065-90-9	2-[(E)-(4-bromophenyl)methylideneamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carbonitrile	InChI=1S/C16H13BrN2S/c17-12-7-5-11(6-8-12)10-19-16-14(9-18)13-3-1-2-4-15(13)20-16/h5-8,10H,1-4H2/b19-10+	C1CCC2=C(C1)C(=C(S2)/N=C/C3=CC=C(C=C3)Br)C#N	N#Cc1c(/N=C/c2ccc(cc2)Br)sc2c1CCCC2	9585886	0	AID_1259312_datatable_inactive
methylethyl (2E)-3-(2,5-dimethyl(3-thienyl))-2-cyanoprop-2-enoate/ZINC137422	propan-2-yl (E)-2-cyano-3-(2,5-dimethylthiophen-3-yl)prop-2-enoate	InChI=1S/C13H15NO2S/c1-8(2)16-13(15)12(7-14)6-11-5-9(3)17-10(11)4/h5-6,8H,1-4H3/b12-6+	CC1=CC(=C(S1)C)/C=C(\C#N)/C(=O)OC(C)C	N#C/C(=C\c1cc(sc1C)C)/C(=O)OC(C)C	727734	0	AID_1259312_datatable_inactive
N-[3-(piperidin-1-ylcarbonyl)-4,5,6,7-tetrahydro-1-benzothiophen-2-yl]thiophene-2-carboxamide/N-[3-(piperidin-1-ylcarbonyl)-4,5,6,7-tetrahydro-1-benzothiophen-2-yl]thiophene-2-carboxamide	N-[3-(piperidine-1-carbonyl)-4,5,6,7-tetrahydro-1-benzothiophen-2-yl]thiophene-2-carboxamide	InChI=1S/C19H22N2O2S2/c22-17(15-9-6-12-24-15)20-18-16(13-7-2-3-8-14(13)25-18)19(23)21-10-4-1-5-11-21/h6,9,12H,1-5,7-8,10-11H2,(H,20,22)	C1CCN(CC1)C(=O)C2=C(SC3=C2CCCC3)NC(=O)C4=CC=CS4	O=C(c1c(sc2c1CCCC2)NC(=O)c1cccs1)N1CCCCC1	1190622	0	AID_1259312_datatable_inactive
2-[1-(2-Hydroxy-3,5-dimethylphenyl)-3-methylbutyl]-4,6-dimethylphenol/2-[1-(2-hydroxy-3,5-dimethylphenyl)-3-methylbutyl]-4,6-dimethylphenol	2-[1-(2-hydroxy-3,5-dimethylphenyl)-3-methylbutyl]-4,6-dimethylphenol	InChI=1S/C21H28O2/c1-12(2)7-17(18-10-13(3)8-15(5)20(18)22)19-11-14(4)9-16(6)21(19)23/h8-12,17,22-23H,7H2,1-6H3	CC1=CC(=C(C(=C1)C(CC(C)C)C2=CC(=CC(=C2O)C)C)O)C	CC(CC(c1cc(C)cc(c1O)C)c1cc(C)cc(c1O)C)C	1271820	0	AID_1259312_datatable_inactive
Papaverine/papaverine	1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline	InChI=1S/C20H21NO4/c1-22-17-6-5-13(10-18(17)23-2)9-16-15-12-20(25-4)19(24-3)11-14(15)7-8-21-16/h5-8,10-12H,9H2,1-4H3	COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC	COc1ccc(cc1OC)Cc1nccc2c1cc(OC)c(c2)OC	4680	0	AID_1259312_datatable_inactive
6-(3,4-dimethoxyphenyl)-6H-benzo[b]indeno[1,2-e][1,4]thiazepin-5-ol/6-(3,4-dimethoxyphenyl)-6H-benzo[b]indeno[1,2-e][1,4]thiazepin-5-ol	11-(3,4-dimethoxyphenyl)-5,11-dihydroindeno[2,1-c][1,5]benzothiazepin-12-one	InChI=1S/C24H19NO3S/c1-27-18-12-11-14(13-19(18)28-2)24-21-22(15-7-3-4-8-16(15)23(21)26)25-17-9-5-6-10-20(17)29-24/h3-13,24-25H,1-2H3	COC1=C(C=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2)OC	COc1ccc(cc1OC)C1Sc2ccccc2NC2=C1C(=O)c1c2cccc1	3129751	0	AID_1259312_datatable_inactive
(Methylamino)piperidylmethane-1-thione/N-methylpiperidine-1-carbothioamide	N-methylpiperidine-1-carbothioamide	InChI=1S/C7H14N2S/c1-8-7(10)9-5-3-2-4-6-9/h2-6H2,1H3,(H,8,10)	CNC(=S)N1CCCCC1	CNC(=S)N1CCCCC1	698350	0	AID_1259312_datatable_inactive
Ethyl 4-methyl-2-{3-methyl-4-[(5-methyl(2-thienyl))methylene]-5-oxo(1,2-diazol inyl)}-1,3-thiazole-5-carboxylate/ZINC8306612	ethyl 4-methyl-2-[(4E)-3-methyl-4-[(5-methylthiophen-2-yl)methylidene]-5-oxopyrazol-1-yl]-1,3-thiazole-5-carboxylate	InChI=1S/C17H17N3O3S2/c1-5-23-16(22)14-11(4)18-17(25-14)20-15(21)13(10(3)19-20)8-12-7-6-9(2)24-12/h6-8H,5H2,1-4H3/b13-8+	CCOC(=O)C1=C(N=C(S1)N2C(=O)/C(=C/C3=CC=C(S3)C)/C(=N2)C)C	CCOC(=O)c1sc(nc1C)N1N=C(/C(=C\c2ccc(s2)C)/C1=O)C	6536116	0	AID_1259312_datatable_inactive
1-Phenyl-3-(2-pyridylthio)azolidine-2,5-dione/1-phenyl-3-(pyridin-2-ylsulfanyl)pyrrolidine-2,5-dione	1-phenyl-3-pyridin-2-ylsulfanylpyrrolidine-2,5-dione	InChI=1S/C15H12N2O2S/c18-14-10-12(20-13-8-4-5-9-16-13)15(19)17(14)11-6-2-1-3-7-11/h1-9,12H,10H2	C1C(C(=O)N(C1=O)C2=CC=CC=C2)SC3=CC=CC=N3	O=C1CC(C(=O)N1c1ccccc1)Sc1ccccn1	2826544	0	AID_1259312_datatable_inactive
9,10-Secocholesta-5,7,10(19)-trien-3-ol, (3beta,5Z,7E)-/9,10-Secocholesta-5,7,10(19)-trien-3.beta.-ol	(3E)-3-[(2E)-2-[7a-methyl-1-(6-methylheptan-2-yl)-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol	InChI=1S/C27H44O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19,21,24-26,28H,3,6-11,14-18H2,1-2,4-5H3/b22-12+,23-13+	CC(C)CCCC(C)C1CCC\2C1(CCC/C2=C\C=C\3/CC(CCC3=C)O)C	CC(CCCC(C1CCC2C1(C)CCC/C/2=C\C=C\1/CC(O)CCC1=C)C)C	5353527	0	AID_1259312_datatable_inactive
N-(5-{[1,3-dioxo-2-(4-pyridylcarbonylamino)benzo[c]azolidin-5-yl]carbonyl}-1,3-dioxobenzo[c]azolin-2-yl)-4-pyridylcarboxamide/CBMicro_023100	N-[5-[1,3-dioxo-2-(pyridine-4-carbonylamino)isoindole-5-carbonyl]-1,3-dioxoisoindol-2-yl]pyridine-4-carboxamide	InChI=1S/C29H16N6O7/c36-23(17-1-3-19-21(13-17)28(41)34(26(19)39)32-24(37)15-5-9-30-10-6-15)18-2-4-20-22(14-18)29(42)35(27(20)40)33-25(38)16-7-11-31-12-8-16/h1-14H,(H,32,37)(H,33,38)	C1=CC2=C(C=C1C(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)NC(=O)C5=CC=NC=C5)C(=O)N(C2=O)NC(=O)C6=CC=NC=C6	O=C(c1ccc2c(c1)C(=O)N(C2=O)NC(=O)c1ccncc1)c1ccc2c(c1)C(=O)N(C2=O)NC(=O)c1ccncc1	2850942	0	AID_1259312_datatable_inactive
2-[(2-Fluorophenyl)methylthio]-3-methyl-3,4a,8a-trihydroquinazolin-4-one/TimTec1_002020	2-[(2-fluorophenyl)methylsulfanyl]-3-methyl-4a,8a-dihydroquinazolin-4-one	InChI=1S/C16H15FN2OS/c1-19-15(20)12-7-3-5-9-14(12)18-16(19)21-10-11-6-2-4-8-13(11)17/h2-9,12,14H,10H2,1H3	CN1C(=O)C2C=CC=CC2N=C1SCC3=CC=CC=C3F	O=C1C2C=CC=CC2N=C(N1C)SCc1ccccc1F	3854511	0	AID_1259312_datatable_inactive
3-(3-Bromophenyl)-5-methylspiro[1,3-thiazolidine-2,3'-indoline]-4,7-dione/Oprea1_195251	3-(3-bromophenyl)-5-methylspiro[1,3-thiazolidine-2,3'-1H-indole]-2',4-dione	InChI=1S/C17H13BrN2O2S/c1-10-15(21)20(12-6-4-5-11(18)9-12)17(23-10)13-7-2-3-8-14(13)19-16(17)22/h2-10H,1H3,(H,19,22)	CC1C(=O)N(C2(S1)C3=CC=CC=C3NC2=O)C4=CC(=CC=C4)Br	Brc1cccc(c1)N1C(=O)C(SC21C(=O)Nc1c2cccc1)C	3984494	0	AID_1259312_datatable_inactive
8-benzyl-9,10-dimethoxy-5,8-dihydro-6H-[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinoline/8-benzyl-9,10-dimethoxy-5,8-dihydro-6H-[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinoline	14-benzyl-16,17-dimethoxy-5,7-dioxa-13-azapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-1(21),2,4(8),9,15(20),16,18-heptaene	InChI=1S/C27H25NO4/c1-29-23-9-8-19-13-21-20-15-25-24(31-16-32-25)14-18(20)10-11-28(21)22(26(19)27(23)30-2)12-17-6-4-3-5-7-17/h3-9,13-15,22H,10-12,16H2,1-2H3	COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2CC6=CC=CC=C6)OCO5)OC	COc1c(OC)ccc2c1C(Cc1ccccc1)N1C(=C2)c2cc3OCOc3cc2CC1	3393977	0	AID_1259312_datatable_inactive
7,9-Dibromo-3,4-dihydropyrido[2,1-c][1,2,4]thiadiazine 2,2-dioxide/7,9-dibromo-3,4-dihydropyrido[2,1-c][1,2,4]thiadiazine 2,2-dioxide	7,9-dibromo-3,4-dihydropyrido[2,1-c][1,2,4]thiadiazine 2,2-dioxide	InChI=1S/C7H6Br2N2O2S/c8-5-3-6(9)7-10-14(12,13)2-1-11(7)4-5/h3-4H,1-2H2	C1CS(=O)(=O)N=C2N1C=C(C=C2Br)Br	BrC1=CN2C(=NS(=O)(=O)CC2)C(=C1)Br	722122	0	AID_1259312_datatable_inactive
(3-Amino-1H-1,2,4-triazol-5-yl)acetic acid/143832-52-4	2-(3-amino-1H-1,2,4-triazol-5-yl)acetic acid	InChI=1S/C4H6N4O2/c5-4-6-2(7-8-4)1-3(9)10/h1H2,(H,9,10)(H3,5,6,7,8)	C(C1=NC(=NN1)N)C(=O)O	Nc1nc([nH]n1)CC(=O)O	566585	0	AID_1259312_datatable_inactive
3-Acetyl-5-[1-(4-acetyl-5-ethylthio(2-thienyl))-1-methylpropyl]-2-ethylthiothi ophene/CBDivE_008922	1-[5-[2-(4-acetyl-5-ethylsulfanylthiophen-2-yl)butan-2-yl]-2-ethylsulfanylthiophen-3-yl]ethanone	InChI=1S/C20H26O2S4/c1-7-20(6,16-10-14(12(4)21)18(25-16)23-8-2)17-11-15(13(5)22)19(26-17)24-9-3/h10-11H,7-9H2,1-6H3	CCC(C)(C1=CC(=C(S1)SCC)C(=O)C)C2=CC(=C(S2)SCC)C(=O)C	CCSc1sc(cc1C(=O)C)C(c1sc(c(c1)C(=O)C)SCC)(CC)C	2245971	0	AID_1259312_datatable_inactive
sodium;2-[(Z)-(2,5-dimethyl-4-oxocyclohexa-2,5-dien-1-ylidene)-(4-hydroxy-2,5-dimethylphenyl)methyl]benzenesulfonate/nan	sodium;2-[(Z)-(2,5-dimethyl-4-oxocyclohexa-2,5-dien-1-ylidene)-(4-hydroxy-2,5-dimethylphenyl)methyl]benzenesulfonate	InChI=1S/C23H22O5S.Na/c1-13-11-20(24)15(3)9-18(13)23(19-10-16(4)21(25)12-14(19)2)17-7-5-6-8-22(17)29(26,27)28;/h5-12,24H,1-4H3,(H,26,27,28);/q;+1/p-1/b23-19+;	CC1=CC(=C(C=C1O)C)/C(=C/2\C=C(C(=O)C=C2C)C)/C3=CC=CC=C3S(=O)(=O)[O-].[Na+]	CC1=CC(=O)C(=C/C/1=C(/c1ccccc1S(=O)(=O)[O-])\c1cc(C)c(cc1C)O)C.[Na+]	23683763	0	AID_1259312_datatable_inactive
1,3-Dimethyl-5-(piperidine-1-sulfonyl)-1,3-dihydro-benzoimidazol-2-one/1,3-dimethyl-5-(piperidin-1-ylsulfonyl)-1,3-dihydro-2H-benzimidazol-2-one	1,3-dimethyl-5-piperidin-1-ylsulfonylbenzimidazol-2-one	InChI=1S/C14H19N3O3S/c1-15-12-7-6-11(10-13(12)16(2)14(15)18)21(19,20)17-8-4-3-5-9-17/h6-7,10H,3-5,8-9H2,1-2H3	CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)N(C1=O)C	Cn1c(=O)n(c2c1cc(cc2)S(=O)(=O)N1CCCCC1)C	751863	0	AID_1259312_datatable_inactive
methylethyl (2Z)-2-cyano-3-(5-ethyl(2-thienyl))prop-2-enoate/SCHEMBL12443333	propan-2-yl (Z)-2-cyano-3-(5-ethylthiophen-2-yl)prop-2-enoate	InChI=1S/C13H15NO2S/c1-4-11-5-6-12(17-11)7-10(8-14)13(15)16-9(2)3/h5-7,9H,4H2,1-3H3/b10-7-	CCC1=CC=C(S1)/C=C(/C#N)\C(=O)OC(C)C	N#C/C(=C/c1ccc(s1)CC)/C(=O)OC(C)C	679434	0	AID_1259312_datatable_inactive
(2Z)-2-(aminothioxomethyl)-3-(5-methyl(2-furyl))prop-2-enenitrile/(2Z)-2-(aminothioxomethyl)-3-(5-methyl(2-furyl))prop-2-enenitrile	(Z)-2-cyano-3-(5-methylfuran-2-yl)prop-2-enethioamide	InChI=1S/C9H8N2OS/c1-6-2-3-8(12-6)4-7(5-10)9(11)13/h2-4H,1H3,(H2,11,13)/b7-4-	CC1=CC=C(O1)/C=C(/C#N)\C(=S)N	Cc1ccc(o1)/C=C(\C(=S)N)/C#N	679310	0	AID_1259312_datatable_inactive
2-(acetylamino)-N-cyclopropyl-3-indol-3-ylpropanamide/Oprea1_828465	2-acetamido-N-cyclopropyl-3-(1H-indol-3-yl)propanamide	InChI=1S/C16H19N3O2/c1-10(20)18-15(16(21)19-12-6-7-12)8-11-9-17-14-5-3-2-4-13(11)14/h2-5,9,12,15,17H,6-8H2,1H3,(H,18,20)(H,19,21)	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC3CC3	CC(=O)NC(C(=O)NC1CC1)Cc1c[nH]c2c1cccc2	3851929	0	AID_1259312_datatable_inactive
5-Chlorothieno[3,2-b]pyridine-3-carbaldehyde/5-chlorothieno[3,2-b]pyridine-3-carbaldehyde	5-chlorothieno[3,2-b]pyridine-3-carbaldehyde	InChI=1S/C8H4ClNOS/c9-7-2-1-6-8(10-7)5(3-11)4-12-6/h1-4H	C1=CC(=NC2=C1SC=C2C=O)Cl	O=Cc1csc2c1nc(Cl)cc2	1476264	0	AID_1259312_datatable_inactive
Glyphosine/GLYPHOSINE	2-[bis(phosphonomethyl)amino]acetic acid	InChI=1S/C4H11NO8P2/c6-4(7)1-5(2-14(8,9)10)3-15(11,12)13/h1-3H2,(H,6,7)(H2,8,9,10)(H2,11,12,13)	C(C(=O)O)N(CP(=O)(O)O)CP(=O)(O)O	OC(=O)CN(CP(=O)(O)O)CP(=O)(O)O	17112	0	AID_1259312_datatable_inactive
1-methyl-5-(4-methylphenyl)-5,11-dihydro-1H-indeno[2',1':5,6]pyrido[2,3-d]pyrimidine-2,4,6(3H)-trione/CDS1_002864	7-methyl-2-(4-methylphenyl)-5,7,9-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),3(8),11,13,15-pentaene-4,6,17-trione	InChI=1S/C22H17N3O3/c1-11-7-9-12(10-8-11)15-16-18(13-5-3-4-6-14(13)19(16)26)23-20-17(15)21(27)24-22(28)25(20)2/h3-10,15,23H,1-2H3,(H,24,27,28)	CC1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=C2C(=O)NC(=O)N5C	Cc1ccc(cc1)C1C2=C(Nc3c1c(=O)[nH]c(=O)n3C)c1c(C2=O)cccc1	2880610	0	AID_1259312_datatable_inactive
3-Methoxy-2-thioxo-1,3-dihydroquinazolin-4-one/3-methoxy-2-thioxo-1,3-dihydroquinazolin-4-one	3-methoxy-2-sulfanylidene-1H-quinazolin-4-one	InChI=1S/C9H8N2O2S/c1-13-11-8(12)6-4-2-3-5-7(6)10-9(11)14/h2-5H,1H3,(H,10,14)	CON1C(=O)C2=CC=CC=C2NC1=S	COn1c(=S)[nH]c2c(c1=O)cccc2	662279	0	AID_1259312_datatable_inactive
2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoro-N-(1,3-thiazol-2-yl)heptanamide/2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoro-N-(1,3-thiazol-2-yl)heptanamide	2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoro-N-(1,3-thiazol-2-yl)heptanamide	InChI=1S/C10H4F12N2OS/c11-3(12)6(13,14)8(17,18)10(21,22)9(19,20)7(15,16)4(25)24-5-23-1-2-26-5/h1-3H,(H,23,24,25)	C1=CSC(=N1)NC(=O)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F	O=C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1nccs1	4266920	0	AID_1259312_datatable_inactive
2-amino-7,7-dimethyl-4-(5-methyl(2-thienyl))-5-oxo-4H-6,7,8-trihydrochromene-3-carbonitrile/MLS000710649	2-amino-7,7-dimethyl-4-(5-methylthiophen-2-yl)-5-oxo-6,8-dihydro-4H-chromene-3-carbonitrile	InChI=1S/C17H18N2O2S/c1-9-4-5-13(22-9)14-10(8-18)16(19)21-12-7-17(2,3)6-11(20)15(12)14/h4-5,14H,6-7,19H2,1-3H3	CC1=CC=C(S1)C2C(=C(OC3=C2C(=O)CC(C3)(C)C)N)C#N	N#CC1=C(N)OC2=C(C1c1ccc(s1)C)C(=O)CC(C2)(C)C	2858090	0	AID_1259312_datatable_inactive
2-amino-4-(2,4-dichlorophenyl)-4a,5,6,7-tetrahydro-1,3,3(4H)-naphthalenetricarbonitrile/2-amino-4-(2,4-dichlorophenyl)-4a,5,6,7-tetrahydro-1,3,3(4H)-naphthalenetricarbonitrile	2-amino-4-(2,4-dichlorophenyl)-4a,5,6,7-tetrahydro-4H-naphthalene-1,3,3-tricarbonitrile	InChI=1S/C19H14Cl2N4/c20-11-5-6-14(16(21)7-11)17-13-4-2-1-3-12(13)15(8-22)18(25)19(17,9-23)10-24/h3,5-7,13,17H,1-2,4,25H2	C1CC=C2C(C1)C(C(C(=C2C#N)N)(C#N)C#N)C3=C(C=C(C=C3)Cl)Cl	N#CC1=C(N)C(C(C2C1=CCCC2)c1ccc(cc1Cl)Cl)(C#N)C#N	2832263	0	AID_1259312_datatable_inactive
1-(4-Fluorophenyl)-5-[(phenylamino)methylene]-1,3-dihydropyrimidine-2,4,6-trio ne/TimTec1_002054	1-(4-fluorophenyl)-6-hydroxy-5-(phenyliminomethyl)pyrimidine-2,4-dione	InChI=1S/C17H12FN3O3/c18-11-6-8-13(9-7-11)21-16(23)14(15(22)20-17(21)24)10-19-12-4-2-1-3-5-12/h1-10,23H,(H,20,22,24)	C1=CC=C(C=C1)N=CC2=C(N(C(=O)NC2=O)C3=CC=C(C=C3)F)O	Fc1ccc(cc1)n1c(=O)[nH]c(=O)c(c1O)C=Nc1ccccc1	3276075	0	AID_1259312_datatable_inactive
(2Z)-3-(4-bromo-5-ethylthiophen-2-yl)-2-cyanoprop-2-enethioamide/ZINC43802	(Z)-3-(4-bromo-5-ethylthiophen-2-yl)-2-cyanoprop-2-enethioamide	InChI=1S/C10H9BrN2S2/c1-2-9-8(11)4-7(15-9)3-6(5-12)10(13)14/h3-4H,2H2,1H3,(H2,13,14)/b6-3-	CCC1=C(C=C(S1)/C=C(/C#N)\C(=S)N)Br	N#C/C(=C/c1cc(c(s1)CC)Br)/C(=S)N	679452	0	AID_1259312_datatable_inactive
1-cyclohexyl-N-(3,5-difluorophenyl)-5-oxopyrrolidine-3-carboxamide/1-cyclohexyl-N-(3,5-difluorophenyl)-5-oxopyrrolidine-3-carboxamide	1-cyclohexyl-N-(3,5-difluorophenyl)-5-oxopyrrolidine-3-carboxamide	InChI=1S/C17H20F2N2O2/c18-12-7-13(19)9-14(8-12)20-17(23)11-6-16(22)21(10-11)15-4-2-1-3-5-15/h7-9,11,15H,1-6,10H2,(H,20,23)	C1CCC(CC1)N2CC(CC2=O)C(=O)NC3=CC(=CC(=C3)F)F	O=C(C1CC(=O)N(C1)C1CCCCC1)Nc1cc(F)cc(c1)F	3161308	0	AID_1259312_datatable_inactive
(4,6-Dimethylpyrimidin-2-yl)[2-benzyl-1-azabut-1-enyl]amine/(4,6-dimethylpyrimidin-2-yl)[2-benzyl-1-azabut-1-enyl]amine	4,6-dimethyl-N-(1-phenylbutan-2-ylideneamino)pyrimidin-2-amine	InChI=1S/C16H20N4/c1-4-15(11-14-8-6-5-7-9-14)19-20-16-17-12(2)10-13(3)18-16/h5-10H,4,11H2,1-3H3,(H,17,18,20)	CCC(=NNC1=NC(=CC(=N1)C)C)CC2=CC=CC=C2	CCC(=NNc1nc(C)cc(n1)C)Cc1ccccc1	728539	0	AID_1259312_datatable_inactive
N-[2-(cyclohex-1-en-1-yl)ethyl]-N'-(2-methylpropyl)ethanediamide/ZINC4544893	N-[2-(cyclohexen-1-yl)ethyl]-N'-(2-methylpropyl)oxamide	InChI=1S/C14H24N2O2/c1-11(2)10-16-14(18)13(17)15-9-8-12-6-4-3-5-7-12/h6,11H,3-5,7-10H2,1-2H3,(H,15,17)(H,16,18)	CC(C)CNC(=O)C(=O)NCCC1=CCCCC1	CC(CNC(=O)C(=O)NCCC1=CCCCC1)C	3748694	0	AID_1259312_datatable_inactive
2-Amino-4-(2,4-dimethoxyphenyl)-3,4,5,6,7,4a-hexahydronaphthalene-1,3,3-tricar bonitrile/Oprea1_037557	2-amino-4-(2,4-dimethoxyphenyl)-4a,5,6,7-tetrahydro-4H-naphthalene-1,3,3-tricarbonitrile	InChI=1S/C21H20N4O2/c1-26-13-7-8-16(18(9-13)27-2)19-15-6-4-3-5-14(15)17(10-22)20(25)21(19,11-23)12-24/h5,7-9,15,19H,3-4,6,25H2,1-2H3	COC1=CC(=C(C=C1)C2C3CCCC=C3C(=C(C2(C#N)C#N)N)C#N)OC	N#CC1=C(N)C(C(C2C1=CCCC2)c1ccc(cc1OC)OC)(C#N)C#N	2857898	0	AID_1259312_datatable_inactive
Cyclohexyl 2,7,7-trimethyl-5-oxo-4-(2-thienyl)-1,4,5,6,7,8-hexahydro-3-quinolinecarboxylate/Oprea1_227233	cyclohexyl 2,7,7-trimethyl-5-oxo-4-thiophen-2-yl-1,4,6,8-tetrahydroquinoline-3-carboxylate	InChI=1S/C23H29NO3S/c1-14-19(22(26)27-15-8-5-4-6-9-15)21(18-10-7-11-28-18)20-16(24-14)12-23(2,3)13-17(20)25/h7,10-11,15,21,24H,4-6,8-9,12-13H2,1-3H3	CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=CS3)C(=O)OC4CCCCC4	O=C(C1=C(C)NC2=C(C1c1cccs1)C(=O)CC(C2)(C)C)OC1CCCCC1	2869835	0	AID_1259312_datatable_inactive
N6-Benzyladenosine/N6-Benzyladenosine	(2R,3R,4S,5R)-2-[6-(benzylamino)purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol	InChI=1S/C17H19N5O4/c23-7-11-13(24)14(25)17(26-11)22-9-21-12-15(19-8-20-16(12)22)18-6-10-4-2-1-3-5-10/h1-5,8-9,11,13-14,17,23-25H,6-7H2,(H,18,19,20)/t11-,13-,14-,17-/m1/s1	C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O	OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2NCc1ccccc1	92208	0	AID_1259312_datatable_inactive
(4-bromo-3-nitropyrazol-5-yl)-N-(3-cyano(4,5,6-trihydrocyclopenta[1,2-d]thioph en-2-yl))carboxamide/Oprea1_064702	4-bromo-N-(3-cyano-5,6-dihydro-4H-cyclopenta[b]thiophen-2-yl)-5-nitro-1H-pyrazole-3-carboxamide	InChI=1S/C12H8BrN5O3S/c13-8-9(16-17-10(8)18(20)21)11(19)15-12-6(4-14)5-2-1-3-7(5)22-12/h1-3H2,(H,15,19)(H,16,17)	C1CC2=C(C1)SC(=C2C#N)NC(=O)C3=NNC(=C3Br)[N+](=O)[O-]	N#Cc1c(NC(=O)c2n[nH]c(c2Br)[N+](=O)[O-])sc2c1CCC2	135476682	0	AID_1259312_datatable_inactive
N-(3,4-dichlorophenyl)(2-oxoimidazolidinyl)carboxamide/NSC310210	N-(3,4-dichlorophenyl)-2-oxoimidazolidine-1-carboxamide	InChI=1S/C10H9Cl2N3O2/c11-7-2-1-6(5-8(7)12)14-10(17)15-4-3-13-9(15)16/h1-2,5H,3-4H2,(H,13,16)(H,14,17)	C1CN(C(=O)N1)C(=O)NC2=CC(=C(C=C2)Cl)Cl	O=C(N1CCNC1=O)Nc1ccc(c(c1)Cl)Cl	329086	0	AID_1259312_datatable_inactive
2-amino-4-(4-bromo-5-ethyl(2-thienyl))-5-oxo-4H-6,7,8-trihydrochromene-3-carbo nitrile/AKOS003235165	2-amino-4-(4-bromo-5-ethylthiophen-2-yl)-5-oxo-4,6,7,8-tetrahydrochromene-3-carbonitrile	InChI=1S/C16H15BrN2O2S/c1-2-12-9(17)6-13(22-12)14-8(7-18)16(19)21-11-5-3-4-10(20)15(11)14/h6,14H,2-5,19H2,1H3	CCC1=C(C=C(S1)C2C(=C(OC3=C2C(=O)CCC3)N)C#N)Br	N#CC1=C(N)OC2=C(C1c1sc(c(c1)Br)CC)C(=O)CCC2	2859192	0	AID_1259312_datatable_inactive
Ethyl 4-amino-2-(methylthio)thiazole-5-carboxylate/39736-29-3	ethyl 4-amino-2-methylsulfanyl-1,3-thiazole-5-carboxylate	InChI=1S/C7H10N2O2S2/c1-3-11-6(10)4-5(8)9-7(12-2)13-4/h3,8H2,1-2H3	CCOC(=O)C1=C(N=C(S1)SC)N	CCOC(=O)c1sc(nc1N)SC	384908	0	AID_1259312_datatable_inactive
3-(2-thienyl)-11-(3-thienyl)-2,3,4-trihydro-5H,10H,11H-benzo[b]benzo[2,1-f]1,4-diazepin-1-one/CBMicro_021915	9-thiophen-2-yl-6-thiophen-3-yl-5,6,8,9,10,11-hexahydrobenzo[b][1,4]benzodiazepin-7-one	InChI=1S/C21H18N2OS2/c24-18-11-14(19-6-3-8-26-19)10-17-20(18)21(13-7-9-25-12-13)23-16-5-2-1-4-15(16)22-17/h1-9,12,14,21-23H,10-11H2	C1C(CC(=O)C2=C1NC3=CC=CC=C3NC2C4=CSC=C4)C5=CC=CS5	O=C1CC(CC2=C1C(Nc1c(N2)cccc1)c1ccsc1)c1cccs1	2895002	0	AID_1259312_datatable_inactive
